,Unnamed: 0,source,name,neighborhood_overview,host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count
2005,2005,city scrape,Alterhome,"Uncover the Tropical Charm of Placencia, Belize!<br /><br />Placencia Rd takes you to the heart of this idyllic coastal town, where white sand, crystal-clear waters, and lush vegetation await you for an unforgettable getaway.<br /><br />Imagine:<br /><br />*Strolling along the beach: Feel the fine sand between your toes as you enjoy the sea breeze and the view of the Caribbean Sea.<br />*Exploring marine life: Immerse yourself in the crystal-clear waters and discover the incredible diversity of fish, coral reefs, and other marine creatures.<br />*Delicious cuisine: Savor authentic Belizean cuisine at local restaurants, where you can try fresh and flavorful dishes.<br />*Relax by the pool: Enjoy a refreshing dip in the pool at your hotel or villa and let the sun caress you.<br />*Jungle adventures: Venture into the rainforest and discover the exotic flora and fauna of Belize.<br />*Vibrant culture: Get to know the local culture, enjoy traditional music and dances, and participate in the",477203582,2022-08-29,within an hour,100%,f,"['email', 'phone']",t,t,Stann Creek Mainland,Stann Creek,16.60517,-88.35468,Entire villa,Entire home/apt,8,4.0,4.0,4.0,"[""Dedicated workspace"", ""Bed linens"", ""Kitchen"", ""Wine glasses"", ""Hair dryer"", ""Toaster"", ""Shared backyard \u2013 Fully fenced"", ""Waterfront"", ""Cooking basics"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Shampoo"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Long term stays allowed"", ""Shower gel"", ""Stainless steel gas stove"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Patio or balcony"", ""TV"", ""Pool view"", ""Beach access \u2013 Beachfront"", ""Microwave"", ""Lockbox"", ""Shared outdoor pool - available all year, infinity"", ""Dishwasher"", ""Self check-in"", ""Sun loungers"", ""Fire extinguisher"", ""Smoke alarm"", ""Dining table"", ""Sea view"", ""Clothing storage: dresser"", ""AC - split type ductless system"", ""Body soap"", ""Ceiling fan"", ""Garden view"", ""Free parking on premises \u2013 4 spaces""]",$570.00,1,1125,t,5,25,38,295,2025-03-23,5,0,0,215,0,0,0.0,2023-03-21,2023-05-13,4.6,4.8,4.8,5.0,5.0,4.2,4.6,,f,7
2006,2006,city scrape,"Best Combo of the Water, the Jungle, & Urban Life","Room with A/C and WiFi internet connection. Fully equipped kitchens and bathrooms on both floors. Kitchens are furnished with a 6-burner gas stove with oven, full size refrigerator, microwave, coffee maker, complete with all kitchen wares and utensils. 1 Full bath with shower. Dining area seats 8-10 people. Living area has comfortable couches with a T.V.  <br />The property is in the most reputable expat community, Consejo Shores, 7 miles north of Corozal and 10 minutes across the bay from Chetumal Mexico.  Breathtaking natural jungle trees on property; Friendly hosts and neighbors.",477351269,2022-08-30,within an hour,100%,f,"['email', 'phone']",t,t,Corozal,Corozal,18.44796,-88.31487,Entire home,Entire home/apt,2,1.0,1.0,1.0,"[""Dedicated workspace"", ""Bed linens"", ""Ping pong table"", ""Kitchen"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Stove"", ""Toaster"", ""Private beach access"", ""Cooking basics"", ""Hangers"", ""Hot water"", ""Wifi"", ""Shampoo"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Long term stays allowed"", ""36 inch HDTV"", ""Baking sheet"", ""Free washer \u2013 In unit"", ""Books and reading material"", ""Pool table"", ""Stainless steel oven"", ""Microwave"", ""Coffee"", ""Lockbox"", ""Courtyard view"", ""Self check-in"", ""Fire extinguisher"", ""Freezer"", ""Conditioner"", ""Smoke alarm"", ""Dining table"", ""AC - split type ductless system"", ""Clothing storage"", ""Exterior security cameras on property"", ""Free driveway parking on premises"", ""Body soap"", ""Private entrance"", ""Ceiling fan"", ""Coffee maker""]",$137.00,2,1125,t,30,60,90,365,2025-03-23,1,0,0,284,0,0,0.0,2022-09-11,2022-09-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,6
2007,2007,city scrape,The Garden Modern King Studio Best Rooftop Views,"Costa Nube is located just south of the air strip. All properties in the area are off grid utilizing solar for energy and rain catch for water supply. As a collective, water & electricity conservation efforts are important. Enjoy the nature paths through the southern part of the island.  Take one of the paddle boards out to the sea. We are minutes from the village for dinning, shopping, day activities,  tours, or nightlife. Once back at Costa Nube enjoy the serenity & beauty of the mangrove reserve.",444062147,2022-02-07,within an hour,100%,t,"['email', 'phone']",t,t,Belize Islands,Belize,17.733200642573745,-88.03167318509985,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""BBQ grill"", ""Dedicated workspace"", ""Bed linens"", ""Mini fridge"", ""Kitchen"", ""Wine glasses"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Cleaning products"", ""Toaster"", ""Outdoor dining area"", ""Cooking basics"", ""Ocean view"", ""50 inch HDTV with Netflix"", ""Keypad"", ""Hangers"", ""Single oven"", ""Portable fans"", ""Wifi"", ""Coffee maker"", ""Room-darkening shades"", ""Shampoo"", ""Iron"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Hot water kettle"", ""Essentials"", ""Private backyard \u2013 Fully fenced"", ""Hammock"", ""Free street parking"", ""Stainless steel gas stove"", ""Private patio or balcony"", ""First aid kit"", ""Baking sheet"", ""Bikes"", ""Outdoor shower"", ""Clothing storage: wardrobe"", ""Safe"", ""Blender"", ""Shared beach access"", ""Coffee"", ""Courtyard view"", ""Beach essentials"", ""Free parking on premises"", ""Self check-in"", ""Fire extinguisher"", ""Smoke alarm"", ""Dining table"", ""Sea view"", ""AC - split type ductless system"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Body soap"", ""Ceiling fan"", ""Garden view""]",$187.00,2,28,t,15,35,65,259,2025-03-23,33,14,3,181,10,84,15708.0,2023-01-02,2025-03-10,5.0,4.97,4.97,5.0,5.0,4.85,5.0,,t,4
2008,2008,city scrape,The Reef Modern 1 Queen br best island views,"Costa Nube is located just south of the air strip. All properties in the area are off-grid utilizing solar for energy and rain catch for water supply. As a collective   water & electricity conservation efforts are important. Enjoy the nature paths through the southern part of the island.  Take one of the paddle boards out to the sea. We are minutes from the village for dinning, shopping, days activities,  tours, or nightlife. Once back at Costa Nube enjoy the serenity and beauty of the mangrove reserve",444062147,2022-02-07,within an hour,100%,t,"['email', 'phone']",t,t,Belize Islands,Belize,17.732502080384204,-88.03114285997445,Entire place,Entire home/apt,2,1.0,1.0,1.0,"[""BBQ grill"", ""Mabe stainless steel gas stove"", ""Dedicated workspace"", ""Bed linens"", ""Exercise equipment: yoga mat"", ""Kitchen"", ""Wine glasses"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Cleaning products"", ""Toaster"", ""Outdoor dining area"", ""Shared backyard \u2013 Fully fenced"", ""Cooking basics"", ""Ocean view"", ""Keypad"", ""50 inch HDTV with Netflix, Fire TV"", ""Hangers"", ""Oven"", ""Portable fans"", ""Wifi"", ""Coffee maker"", ""Shampoo"", ""Iron"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Hot water kettle"", ""Essentials"", ""Hammock"", ""Free street parking"", ""Barbecue utensils"", ""Private patio or balcony"", ""First aid kit"", ""Baking sheet"", ""Bikes"", ""Outdoor shower"", ""Clothing storage: wardrobe"", ""Books and reading material"", ""Safe"", ""Blender"", ""Fire pit"", ""Beach access \u2013 Beachfront"", ""Coffee"", ""Courtyard view"", ""Beach essentials"", ""Free parking on premises"", ""Self check-in"", ""Fire extinguisher"", ""Conditioner"", ""Smoke alarm"", ""Dining table"", ""Sea view"", ""AC - split type ductless system"", ""Drying rack for clothing"", ""City skyline view"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Body soap"", ""Ceiling fan"", ""Garden view""]",$194.00,2,30,t,13,27,57,251,2025-03-23,64,20,4,170,24,120,23280.0,2022-12-08,2025-03-16,4.98,4.95,4.95,5.0,5.0,4.88,4.95,,t,4
2009,2009,city scrape,Large double bedroom with great wide space.,,421322150,2021-09-02,within an hour,97%,t,"['email', 'phone']",t,t,Belize Mainland,Belize,17.5043654,-88.1907743,Room in boutique hotel,Private room,4,1.0,1.0,2.0,"[""Fire extinguisher"", ""Dedicated workspace"", ""Smoke alarm"", ""TV"", ""Air conditioning"", ""Exterior security cameras on property"", ""Wifi"", ""Carbon monoxide alarm"", ""Free parking on premises""]",$228.00,1,365,t,17,44,72,265,2025-03-23,35,12,2,265,17,72,16416.0,2022-11-21,2025-03-20,4.83,4.86,4.86,4.86,4.8,4.17,4.77,,t,14
2010,2010,city scrape,1 Standard Bedroom for two on the lower flat.,,421322150,2021-09-02,within an hour,97%,t,"['email', 'phone']",t,t,Belize Mainland,Belize,17.5043654,-88.1907743,Room in boutique hotel,Private room,2,1.0,1.0,1.0,"[""Dedicated workspace"", ""Extra pillows and blankets"", ""Hair dryer"", ""Hangers"", ""Hot water"", ""Wifi"", ""Room-darkening shades"", ""Shampoo"", ""Iron"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Essentials"", ""Patio or balcony"", ""TV"", ""Safe"", ""Free parking on premises"", ""Fire extinguisher"", ""Conditioner"", ""Smoke alarm"", ""AC - split type ductless system"", ""Clothing storage"", ""Exterior security cameras on property"", ""Body soap"", ""Coffee maker""]",$172.00,1,365,t,21,51,81,275,2025-03-23,18,5,0,275,6,30,5160.0,2022-09-20,2024-12-21,4.72,4.83,4.94,4.83,4.78,4.11,4.89,,t,14
2011,2011,city scrape,Regular Double bedroom for four.,,421322150,2021-09-02,within an hour,97%,t,"['email', 'phone']",t,t,Belize Mainland,Belize,17.502626085808483,-88.19129291921854,Room in boutique hotel,Private room,4,1.0,1.0,2.0,"[""Exterior security cameras on property"", ""Free parking on premises""]",$212.00,1,365,t,20,47,77,271,2025-03-23,27,7,1,271,11,42,8904.0,2023-01-09,2025-03-09,4.78,4.81,4.74,4.85,4.89,4.26,4.74,,t,14
2013,2013,city scrape,Penthouse 1 bedroom King amazing views,"Costa Nube is located just south of the air strip. All properties in the area are off grid utilizing solar for energy and rain catch for water supply. As a collective, water & electricity conservation efforts are important. Enjoy the nature paths through the southern part of the island.  Take one of the paddle boards out to the sea. We are minutes from the village for dinning, shopping, day activities,  tours, or nightlife. Once back at Costa Nube enjoy the serenity & beauty of the mangrove reserve.",444062147,2022-02-07,within an hour,100%,t,"['email', 'phone']",t,t,Belize Islands,Belize,17.732791879828174,-88.03238355717771,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""BBQ grill"", ""Mabe stainless steel gas stove"", ""Dedicated workspace"", ""Bed linens"", ""Exercise equipment: yoga mat"", ""Kitchen"", ""Wine glasses"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Cleaning products"", ""Toaster"", ""Outdoor dining area"", ""Shared backyard \u2013 Fully fenced"", ""Cooking basics"", ""Ocean view"", ""Keypad"", ""Hangers"", ""Single oven"", ""55 inch HDTV with Fire TV"", ""Portable fans"", ""Wifi"", ""Room-darkening shades"", ""Shampoo"", ""Iron"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Hot water kettle"", ""Rice maker"", ""Hammock"", ""Free street parking"", ""Barbecue utensils"", ""Private patio or balcony"", ""First aid kit"", ""Baking sheet"", ""Bikes"", ""Outdoor shower"", ""Books and reading material"", ""Safe"", ""Blender"", ""Shared beach access"", ""Fire pit"", ""Microwave"", ""Coffee"", ""Free parking on premises"", ""Beach essentials"", ""Self check-in"", ""Fire extinguisher"", ""Freezer"", ""Conditioner"", ""Smoke alarm"", ""Dining table"", ""Sea view"", ""AC - split type ductless system"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Body soap"", ""Ceiling fan"", ""Coffee maker"", ""Clothing storage: closet""]",$303.00,2,30,t,0,0,0,0,2025-03-23,27,4,1,0,11,24,7272.0,2023-02-08,2025-03-13,4.96,4.96,4.89,4.96,4.96,4.81,4.81,,t,4
2014,2014,city scrape,Luxury-8 Person Villa-Beach Front-Pool-Fully Gated,,477698500,2022-09-01,within an hour,100%,t,"['email', 'phone']",t,t,Stann Creek Mainland,Stann Creek,16.64143,-88.32567,Entire villa,Entire home/apt,8,3.0,3.0,5.0,"[""BBQ grill"", ""Private outdoor pool"", ""Dedicated workspace"", ""Bed linens"", ""Kitchen"", ""Wine glasses"", ""Kayak"", ""Hair dryer"", ""Cleaning products"", ""Stove"", ""Toaster"", ""Outdoor dining area"", ""Waterfront"", ""HDTV"", ""Ocean view"", ""Shared beach access \u2013 Beachfront"", ""Free washer \u2013 In building"", ""Free dryer \u2013 In unit"", ""Hot water"", ""Hangers"", ""Window AC unit"", ""Wifi"", ""Host greets you"", ""Shampoo"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Hammock"", ""Hot water kettle"", ""Essentials"", ""Private backyard \u2013 Fully fenced"", ""Long term stays allowed"", ""Barbecue utensils"", ""Private patio or balcony"", ""Bathtub"", ""First aid kit"", ""Baking sheet"", ""Outdoor shower"", ""Clothing storage: wardrobe"", ""Safe"", ""Blender"", ""Pool view"", ""Microwave"", ""Free parking on premises"", ""Beach essentials"", ""Dishwasher"", ""Fire extinguisher"", ""Freezer"", ""Beach view"", ""Conditioner"", ""Smoke alarm"", ""Dining table"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Mountain view"", ""Private entrance"", ""Ceiling fan"", ""Coffee maker""]",$847.00,2,90,t,7,37,67,328,2025-03-23,27,10,0,247,10,60,50820.0,2022-12-12,2025-02-12,4.85,4.96,5.0,4.85,4.93,4.7,4.89,,t,2
2024,2024,city scrape,"Ceiba Beach Resort. Beach Cabana, Placencia","Maya Beach, Placencia, Stann Creek District, Belize<br />Detailed location provided after booking",465032252,2022-06-19,within an hour,100%,f,"['email', 'phone']",t,t,Stann Creek Mainland,Stann Creek,16.6156,-88.35376,Room in hotel,Private room,4,1.0,1.0,2.0,"[""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Wine glasses"", ""Waterfront"", ""Private beach access"", ""HDTV"", ""Hangers"", ""Wifi"", ""Host greets you"", ""Room-darkening shades"", ""Refrigerator"", ""Shampoo"", ""Dishes and silverware"", ""Essentials"", ""Cleaning available during stay"", ""Private patio or balcony"", ""First aid kit"", ""Clothing storage: wardrobe"", ""Safe"", ""Microwave"", ""Free parking on premises"", ""Beach essentials"", ""Fire extinguisher"", ""Freezer"", ""Smoke alarm"", ""Dining table"", ""Sea view"", ""Outdoor furniture"", ""Private entrance"", ""Ceiling fan"", ""Coffee maker"", ""Shared outdoor pool""]",$621.00,1,365,t,30,60,90,279,2025-03-23,2,1,0,274,1,6,3726.0,2024-01-22,2025-01-17,4.5,5.0,4.5,4.5,4.5,5.0,5.0,,t,7
2034,2034,city scrape,Save by Renting 1-4 Bedroom(s) in a Cozy Home,"The property is in the most reputable expat community, Consejo Shores, 7 miles north of Corozal, across the bay from Chetumal Mexico.  Breathtaking natural jungle trees on property; Friendly hosts and neighbors",477351269,2022-08-30,within an hour,100%,f,"['email', 'phone']",t,t,Corozal,Corozal,18.44617,-88.3155,Private room in home,Private room,2,1.0,1.0,1.0,"[""Dedicated workspace"", ""Bed linens"", ""Kitchen"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Stove"", ""Toaster"", ""Cooking basics"", ""Hangers"", ""Hot water"", ""Wifi"", ""Shampoo"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Long term stays allowed"", ""Baking sheet"", ""Books and reading material"", ""Stainless steel oven"", ""Beach access \u2013 Beachfront"", ""Microwave"", ""Coffee"", ""Lockbox"", ""Courtyard view"", ""Free parking on premises"", ""Self check-in"", ""Fire extinguisher"", ""Freezer"", ""Conditioner"", ""Smoke alarm"", ""Dining table"", ""AC - split type ductless system"", ""Clothing storage"", ""Exterior security cameras on property"", ""Paid washer \u2013 In building"", ""Body soap"", ""Private entrance"", ""Ceiling fan"", ""Coffee maker""]",$81.00,3,1125,t,30,60,90,365,2025-03-23,1,0,0,284,0,0,0.0,2023-08-17,2023-08-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,6
2037,2037,city scrape,Furnished 5-bedroom Home in a Beautiful Community,"The property is in the most reputable expat community, Consejo Shores, 7 miles north of Corozal and 10 minutes across the bay from Chetumal Mexico.  Breathtaking natural jungle trees on property; Friendly hosts and neighbors.",477351269,2022-08-30,within an hour,100%,f,"['email', 'phone']",t,t,Corozal,Corozal,18.447999687148226,-88.31189509098509,Entire home,Entire home/apt,10,2.0,5.0,6.0,"[""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Ping pong table"", ""Kitchen"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Stove"", ""Toaster"", ""Cooking basics"", ""Washer"", ""Hangers"", ""Hot water"", ""Wifi"", ""Shampoo"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Long term stays allowed"", ""36 inch HDTV"", ""Baking sheet"", ""Books and reading material"", ""Pool table"", ""Stainless steel oven"", ""Beach access \u2013 Beachfront"", ""Microwave"", ""Coffee"", ""Lockbox"", ""Free parking on premises"", ""Self check-in"", ""Fire extinguisher"", ""Freezer"", ""Conditioner"", ""Smoke alarm"", ""Dining table"", ""Clothing storage"", ""Exterior security cameras on property"", ""Body soap"", ""Private entrance"", ""Ceiling fan"", ""Coffee maker""]",$274.00,2,365,t,30,60,90,365,2025-03-23,2,0,0,284,1,0,0.0,2023-08-24,2024-02-29,5.0,4.5,5.0,4.5,5.0,4.5,5.0,,t,6
2038,2038,city scrape,Furnished 4-bedroom Home Elevated on the 2nd Floor,"The property is in the most reputable expat community, Consejo Shores, 7 miles north of Corozal and 10 minutes across the bay from Chetumal Mexico.  Breathtaking natural jungle trees on property; Friendly hosts and neighbors.",477351269,2022-08-30,within an hour,100%,f,"['email', 'phone']",t,t,Corozal,Corozal,18.44523,-88.31507,Entire home,Entire home/apt,8,1.0,4.0,5.0,"[""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Kitchen"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Stove"", ""Toaster"", ""Cooking basics"", ""Hangers"", ""Hot water"", ""Wifi"", ""Shampoo"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Long term stays allowed"", ""Baking sheet"", ""Books and reading material"", ""Beach access \u2013 Beachfront"", ""Microwave"", ""Coffee"", ""Lockbox"", ""Free parking on premises"", ""Self check-in"", ""Fire extinguisher"", ""Freezer"", ""Conditioner"", ""Smoke alarm"", ""Dining table"", ""Clothing storage"", ""Exterior security cameras on property"", ""Paid washer \u2013 In building"", ""Body soap"", ""Private entrance"", ""Ceiling fan"", ""Coffee maker""]",$194.00,2,365,t,30,60,90,365,2025-03-23,2,0,0,284,0,0,0.0,2022-12-26,2023-06-26,4.0,3.0,4.5,4.0,5.0,4.0,3.0,,t,6
2040,2040,city scrape,Lovely apartment with a furnished kitchen,"Spanish Lookout is a town with a Mennonite background and many growing businesses. The town is known for it's close-knit community, ice cream (Western Dairies), and beautiful countryside park.",423855651,2021-09-20,within an hour,100%,f,['phone'],t,t,Cayo,Cayo,17.24714,-88.99521,Entire condo,Entire home/apt,4,1.0,2.0,3.0,"[""Bed linens"", ""TV with Netflix"", ""Kitchen"", ""Wine glasses"", ""Cleaning products"", ""Toaster"", ""Board games"", ""Cooking basics"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Hot water"", ""Oven"", ""Wifi"", ""Electric stove"", ""Refrigerator"", ""Shampoo"", ""Dishes and silverware"", ""Hot water kettle"", ""Essentials"", ""Long term stays allowed"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Coffee maker: drip coffee maker"", ""Blender"", ""Microwave"", ""Coffee"", ""Lockbox"", ""Free parking on premises"", ""Clothing storage: closet and dresser"", ""Self check-in"", ""Freezer"", ""Conditioner"", ""Dining table"", ""AC - split type ductless system"", ""Trash compactor"", ""Exterior security cameras on property"", ""Body soap"", ""Private entrance""]",$154.00,1,365,t,12,40,62,313,2025-03-23,16,10,0,254,8,60,9240.0,2022-11-04,2025-02-16,4.88,4.75,5.0,4.88,4.94,4.69,4.81,,f,2
2041,2041,city scrape,Amani Garden - Studio C,"Conveniently nestled in the heart of Belmopan, most of the services are within walking distance. You will stay right beside the Ministry of Rural Transformation, a couple hundred yards from the Mae Gordon Park (Belmopan Central Park), 3 min walk from the University of Belize, 3-10 min walk from the grocery stores, 15 min walk from the bus terminal, restaurants, central market, civic center, banks, churches and all major Government offices.",474869753,2022-08-13,within an hour,100%,t,"['email', 'phone']",t,t,Cayo,Cayo,17.24026,-88.7632,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Dedicated workspace"", ""Bed linens"", ""Wine glasses"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Cleaning products"", ""Shared backyard \u2013 Fully fenced"", ""Keypad"", ""Pets allowed"", ""Hangers"", ""Hot water"", ""Wifi"", ""Iron"", ""Dishes and silverware"", ""Hot water kettle"", ""Essentials"", ""Long term stays allowed"", ""Free street parking"", ""First aid kit"", ""Single level home"", ""Microwave"", ""Coffee"", ""Free parking on premises"", ""Self check-in"", ""Fire extinguisher"", ""Garden view"", ""Exterior security cameras on property"", ""Body soap"", ""Private entrance"", ""Coffee maker""]",$73.00,1,1125,,30,60,90,364,2025-03-23,64,29,2,284,34,174,12702.0,2022-10-01,2025-03-07,4.78,4.81,4.69,4.75,4.95,4.7,4.72,,f,3
2043,2043,city scrape,"Beautiful beach front 2 bed, 2 bath","Safe environment with the neighborhood watch close. Just across Black Orchid, up 4 other restaurants around. little groceries store. We can assist you for Golf cart rental.",480888688,2022-09-24,within a day,100%,f,['phone'],t,t,Belize Islands,Belize,17.89715763018659,-87.97775933755065,Entire condo,Entire home/apt,6,2.0,2.0,3.0,"[""BBQ grill"", ""Extra pillows and blankets"", ""Air conditioning"", ""Bed linens"", ""Kitchen"", ""Wine glasses"", ""Hair dryer"", ""Stove"", ""Toaster"", ""Dryer"", ""Cooking basics"", ""Washer"", ""Hangers"", ""Hot water"", ""Oven"", ""Wifi"", ""Host greets you"", ""Room-darkening shades"", ""Shampoo"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Barbecue utensils"", ""Bathtub"", ""First aid kit"", ""Baking sheet"", ""Shared patio or balcony"", ""Books and reading material"", ""TV"", ""Safe"", ""Beach access \u2013 Beachfront"", ""Microwave"", ""Coffee"", ""Free parking on premises"", ""Dishwasher"", ""Fire extinguisher"", ""Beach view"", ""Conditioner"", ""Smoke alarm"", ""Shared pool"", ""Clothing storage"", ""Body soap"", ""Coffee maker""]",$468.00,3,365,t,12,17,47,276,2025-03-23,0,0,0,195,0,0,0.0,,,,,,,,,,,f,11
2044,2044,city scrape,Comfy Room at Tropical Paradise Hotel #2,,406013307,2021-06-08,within an hour,100%,f,"['email', 'phone']",t,t,Belize Islands,Belize,17.739948,-88.02488,Private room in resort,Private room,4,1.0,1.0,2.0,"[""Air conditioning"", ""Bed linens"", ""Mini fridge"", ""Exercise equipment: free weights, stationary bike, treadmill, yoga mat"", ""Kayak"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Gym in building"", ""Waterfront"", ""Free resort access"", ""Hangers"", ""Hot water"", ""Wifi"", ""Shampoo"", ""Essentials"", ""Long term stays allowed"", ""Cleaning available during stay"", ""Patio or balcony"", ""Beach access \u2013 Beachfront"", ""Free parking on premises"", ""Sun loungers"", ""Fire extinguisher"", ""Outdoor pool - available all year, open specific hours"", ""Smoke alarm"", ""Sea view"", ""Exterior security cameras on property"", ""40 inch HDTV"", ""Outdoor furniture"", ""Body soap"", ""Ceiling fan"", ""Clothing storage: closet""]",$151.00,1,365,t,18,45,71,256,2025-03-23,38,13,1,215,18,78,11778.0,2022-11-10,2025-03-04,4.53,4.53,4.47,4.63,4.68,4.79,4.61,,t,28
2045,2045,previous scrape,Comfy Room at Tropical Paradise Hotel #1,,406013307,2021-06-08,within an hour,100%,f,"['email', 'phone']",t,t,Belize Islands,Belize,17.739948,-88.02488,Private room in resort,Private room,4,,1.0,,"[""Boat slip"", ""Air conditioning"", ""Bed linens"", ""Exercise equipment"", ""Laundromat nearby"", ""Kayak"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Gym in building"", ""Waterfront"", ""Free resort access"", ""Hangers"", ""Hot water"", ""Wifi"", ""Essentials"", ""Long term stays allowed"", ""Cleaning available during stay"", ""Patio or balcony"", ""Beach access \u2013 Beachfront"", ""Soap body soap"", ""Free parking on premises"", ""Sun loungers"", ""Fire extinguisher"", ""Outdoor pool - available all year, open specific hours"", ""Smoke alarm"", ""Exterior security cameras on property"", ""40 inch HDTV"", ""Outdoor furniture"", ""Ceiling fan"", ""Shampoo shampoo"", ""Clothing storage: closet""]",,1,365,t,18,45,71,256,2025-03-23,11,4,0,215,4,24,,2022-10-05,2025-02-12,4.0,3.91,4.45,4.82,4.55,4.64,4.09,,t,28
2054,2054,city scrape,Luxury Studio with Beach Access in Belize,"Placencia Rd: Caribbean Charm by the Sea<br />Embark on a journey to Placencia Rd, a tropical oasis where the Caribbean meets the Belizean jungle. This coastal neighborhood will captivate you with its laid-back atmosphere, white-sand beaches, and crystal-clear waters.<br /><br />A Nature Lover's Paradise:<br /><br />Delve into the lush rainforest surrounding Placencia Rd and discover unique flora and fauna.<br />Hike nature trails and spot exotic birds, mischievous monkeys, and other fascinating creatures.<br />Enjoy outdoor activities like kayaking, snorkeling, diving, and fishing in the warm Caribbean waters.<br />A Vibrant Destination with Much to Offer:<br /><br />Stroll along the charming streets of Placencia Rd and discover local artisan shops, restaurants serving delicious Belizean cuisine, and bars where you can enjoy live music.<br />Visit the Garifuna Cultural Institute to learn about the rich Garifuna culture of Belize.<br />Relax on one of Placencia Rd's many beaches and so",477203582,2022-08-29,within an hour,100%,f,"['email', 'phone']",t,t,Stann Creek Mainland,Stann Creek,16.60517,-88.35468,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,"[""BBQ grill"", ""Dedicated workspace"", ""Bed linens"", ""Kitchen"", ""Kayak"", ""Hair dryer"", ""Shared backyard \u2013 Fully fenced"", ""Cooking basics"", ""Shared gym in building"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Hot water"", ""Wifi"", ""Coffee maker"", ""Shampoo"", ""Iron"", ""Refrigerator"", ""Essentials"", ""Private outdoor pool - available all year, infinity"", ""Long term stays allowed"", ""Shower gel"", ""Stainless steel gas stove"", ""Bathtub"", ""First aid kit"", ""Single level home"", ""Free washer \u2013 In unit"", ""Ceiling fan"", ""Patio or balcony"", ""TV"", ""Pool view"", ""Beach access \u2013 Beachfront"", ""Microwave"", ""Lockbox"", ""Free parking on premises"", ""Self check-in"", ""Sun loungers"", ""Smoke alarm"", ""Sea view"", ""AC - split type ductless system"", ""Clothing storage"", ""Outdoor furniture"", ""Mountain view"", ""Lake view"", ""Garden view""]",$184.00,1,1125,t,12,35,47,304,2025-03-23,33,9,1,224,7,54,9936.0,2022-10-30,2025-03-06,4.79,4.82,4.94,4.7,4.67,4.76,4.67,,f,7
